datenquelle|standdatum|offertnummerintern|typ|auspraegung|vertriebspersonid 
6050|20170114|00105152924|9||1307318
6050|20170114|00105152924|11|1|1307318
6050|20170114|00105152924|12|1|1307318
6050|20170114|00105152925|9||1307319
6050|20170114|00105152925|11|1|1307319
6050|20170114|00105152925|12|1|1307319
6050|20170114|00105152920|11|1|1307314
6050|20170114|00105152920|12|1|1307314
6050|20170114|00105152920|9||1307314
6050|20170114|00105152920|10|1|1307314
6050|20170114|00105152922|9||1307316
6050|20170114|00105152922|11|1|1307316
6050|20170114|00105152922|12|1|1307316
6050|20170114|00105152923|11|1|1307317
6050|20170114|00105152923|9||1307317
6050|20170114|00105152923|12|1|1307317
6050|20170114|00105152917|11|1|1307311
6050|20170114|00105152917|12|1|1307311
6050|20170114|00105152917|9||1307311
6050|20170114|00105150405|11|1|1304612
6050|20170114|00105150405|12|1|1304612
6050|20170114|00105150405|9||1304612
6050|20170114|00105152919|11|1|1307313
6050|20170114|00105152919|12|1|1307313
6050|20170114|00105152919|9||1307313
6050|20170114|00105152918|11|1|1307312
6050|20170114|00105152918|12|1|1307312
6050|20170114|00105152918|9||1307312
6050|20170114|00105152916|11|1|1307310
6050|20170114|00105152916|12|1|1307310
6050|20170114|00105152916|9||1307310
6050|20170114|00105152915|9||1307309
6050|20170114|00105152915|11|1|1307309
6050|20170114|00105152915|12|1|1307309
6050|20170114|00105152914|11|1|1307308
6050|20170114|00105152914|9||1307308
6050|20170114|00105152914|12|1|1307308
6050|20170114|00105151684|11|1|1305995
6050|20170114|00105151684|12|1|1305995
6050|20170114|00105151684|9||1305995
6050|20170114|00105152913|11|1|1307307
6050|20170114|00105152913|12|1|1307307
6050|20170114|00105152912|11|1|1307306
6050|20170114|00105152912|12|1|1307306
6050|20170114|00105152912|9||1307306
6050|20170114|00105152911|11|1|1307305
6050|20170114|00105152911|12|1|1307305
6050|20170114|00105152911|9||1307305
6050|20170114|00105152910|11|1|1307304
6050|20170114|00105152910|9||1307304
6050|20170114|00105152910|12|1|1307304
6050|20170114|00105152909|11|1|1307303
6050|20170114|00105152909|12|1|1307303
6050|20170114|00105152909|9||1307303
6050|20170114|00105152908|11|1|1307302
6050|20170114|00105152908|12|1|1307302
6050|20170114|00105152908|9||1307302
6050|20170114|00105152907|11|1|1307301
6050|20170114|00105152907|12|1|1307301
6050|20170114|00105152907|9||1307301
6050|20170114|00105152906|11|1|1307300
6050|20170114|00105152906|12|1|1307300
6050|20170114|00105152906|9||1307300
6050|20170114|00105152905|11|1|1307299
6050|20170114|00105152905|12|1|1307299
6050|20170114|00105152905|9||1307299
6050|20170114|00105152898|11|1|1307292
6050|20170114|00105152898|12|1|1307292
6050|20170114|00105152898|9||1307292
6050|20170114|00105152901|11|1|1307295
6050|20170114|00105152901|12|1|1307295
6050|20170114|00105152901|9||1307295
6050|20170114|00105152902|11|1|1307296
6050|20170114|00105152902|12|1|1307296
6050|20170114|00105152902|9||1307296
6050|20170114|00105152904|11|1|1307298
6050|20170114|00105152904|9||1307298
6050|20170114|00105152904|12|1|1307298
6050|20170114|00105152903|11|1|1307297
6050|20170114|00105152903|9||1307297
6050|20170114|00105152903|12|1|1307297
6050|20170114|00105152897|11|1|1307291
6050|20170114|00105152897|12|1|1307291
6050|20170114|00105152899|11|1|1307293
6050|20170114|00105152899|12|1|1307293
6050|20170114|00105152900|11|1|1307294
6050|20170114|00105152900|12|1|1307294
6050|20170114|00105152884|9||1307278
6050|20170114|00105152884|11|1|1307278
6050|20170114|00105152884|12|1|1307278
6050|20170114|00105152892|11|1|1307286
6050|20170114|00105152892|12|1|1307286
6050|20170114|00105152892|9||1307286
6050|20170114|00105152896|11|1|1307290
6050|20170114|00105152896|12|1|1307290
6050|20170114|00105152895|11|1|1307289
6050|20170114|00105152895|12|1|1307289
6050|20170114|00105152893|11|1|1307287
6050|20170114|00105152893|12|1|1307287
6050|20170114|00105152894|11|1|1307288
6050|20170114|00105152894|12|1|1307288
6050|20170114|00105152891|11|1|1307285
6050|20170114|00105152891|9||1307285
6050|20170114|00105152891|12|1|1307285
6050|20170114|00105152888|11|1|1307282
6050|20170114|00105152888|12|1|1307282
6050|20170114|00105152888|9||1307282
6050|20170114|00105152890|11|1|1307284
6050|20170114|00105152890|9||1307284
6050|20170114|00105152890|12|1|1307284
6050|20170114|00105152889|9||1307283
6050|20170114|00105152889|11|1|1307283
6050|20170114|00105152889|12|1|1307283
6050|20170114|00105152875|9||1307269
6050|20170114|00105152875|11|1|1307269
6050|20170114|00105152875|12|1|1307269
6050|20170114|00105152887|9||1307281
6050|20170114|00105152887|11|1|1307281
6050|20170114|00105152887|12|1|1307281
6050|20170114|00105152885|11|1|1307279
6050|20170114|00105152885|12|1|1307279
6050|20170114|00105152885|9||1307279
6050|20170114|00105152886|11|1|1307280
6050|20170114|00105152886|9||1307280
6050|20170114|00105152886|12|1|1307280
6050|20170114|00105152882|11|1|1307276
6050|20170114|00105152882|12|1|1307276
6050|20170114|00105152882|9||1307276
6050|20170114|00105152883|11|1|1307277
6050|20170114|00105152883|12|1|1307277
6050|20170114|00105152883|9||1307277
6050|20170114|00105152869|9||1307263
6050|20170114|00105152869|11|1|1307263
6050|20170114|00105152869|12|1|1307263
6050|20170114|00105152881|9||1307275
6050|20170114|00105152881|11|1|1307275
6050|20170114|00105152881|12|1|1307275
6050|20170114|00105152880|11|1|1307274
6050|20170114|00105152880|12|1|1307274
6050|20170114|00105152879|11|1|1307273
6050|20170114|00105152879|12|1|1307273
6050|20170114|00105152879|9||1307273
6050|20170114|00105152877|11|1|1307271
6050|20170114|00105152877|12|1|1307271
6050|20170114|00105152878|11|1|1307272
6050|20170114|00105152878|9||1307272
6050|20170114|00105152878|12|1|1307272
6050|20170114|00105152876|9||1307270
6050|20170114|00105152876|11|1|1307270
6050|20170114|00105152876|12|1|1307270
6050|20170114|00105152873|11|1|1307267
6050|20170114|00105152873|12|1|1307267
6050|20170114|00105152873|9||1307267
6050|20170114|00105152874|11|1|1307268
6050|20170114|00105152874|9||1307268
6050|20170114|00105152874|12|1|1307268
6050|20170114|00105152870|11|1|1307264
6050|20170114|00105152870|12|1|1307264
6050|20170114|00105152871|11|1|1307265
6050|20170114|00105152871|12|1|1307265
6050|20170114|00105152867|11|1|1307261
6050|20170114|00105152867|12|1|1307261
6050|20170114|00105152867|9||1307261
6050|20170114|00105152872|11|1|1307266
6050|20170114|00105152872|9||1307266
6050|20170114|00105152872|12|1|1307266
6050|20170114|00105152868|11|1|1307262
6050|20170114|00105152868|12|1|1307262
6050|20170114|00105152866|9||1307260
6050|20170114|00105152866|11|1|1307260
6050|20170114|00105152866|12|1|1307260
6050|20170114|00105152865|11|1|1307259
6050|20170114|00105152865|12|1|1307259
6050|20170114|00105152864|11|1|1307258
6050|20170114|00105152864|9||1307258
6050|20170114|00105152864|12|1|1307258
6050|20170114|00105152863|11|1|1307257
6050|20170114|00105152863|9||1307257
6050|20170114|00105152863|12|1|1307257
6050|20170114|00105152862|11|1|1307256
6050|20170114|00105152862|9||1307256
6050|20170114|00105152862|12|1|1307256
6050|20170114|00105152861|11|1|1307255
6050|20170114|00105152861|12|1|1307255
6050|20170114|00105152860|9||1307254
6050|20170114|00105152860|11|1|1307254
6050|20170114|00105152860|12|1|1307254
6050|20170114|00105152857|11|1|1307251
6050|20170114|00105152857|12|1|1307251
6050|20170114|00105152857|9||1307251
6050|20170114|00105152859|9||1307253
6050|20170114|00105152859|11|1|1307253
6050|20170114|00105152859|12|1|1307253
6050|20170114|00105152855|11|1|1307249
6050|20170114|00105152855|9||1307249
6050|20170114|00105152855|12|1|1307249
6050|20170114|00105152858|11|1|1307252
6050|20170114|00105152858|9||1307252
6050|20170114|00105152858|12|1|1307252
6050|20170114|00105152856|11|1|1307250
6050|20170114|00105152856|12|1|1307250
6050|20170114|00105152856|9||1307250
6050|20170114|00105152854|11|1|1307248
6050|20170114|00105152854|12|1|1307248
6050|20170114|00105152854|9||1307248
6050|20170114|00105152851|11|1|1307245
6050|20170114|00105152851|12|1|1307245
6050|20170114|00105152851|9||1307245
6050|20170114|00105152853|11|1|1307246
6050|20170114|00105152853|12|1|1307246
6050|20170114|00105152852|11|1|1307247
6050|20170114|00105152852|12|1|1307247
6050|20170114|00105152849|11|1|1307243
6050|20170114|00105152849|12|1|1307243
6050|20170114|00105152849|9||1307243
6050|20170114|00105152850|11|1|1307244
6050|20170114|00105152850|12|1|1307244
6050|20170114|00105152846|11|1|1307240
6050|20170114|00105152846|12|1|1307240
6050|20170114|00105152846|9||1307240
6050|20170114|00105152848|11|1|1307242
6050|20170114|00105152848|9||1307242
6050|20170114|00105152848|12|1|1307242
6050|20170114|00105152847|11|1|1307241
6050|20170114|00105152847|9||1307241
6050|20170114|00105152847|12|1|1307241
6050|20170114|00105152845|9||1307239
6050|20170114|00105152845|11|1|1307239
6050|20170114|00105152845|12|1|1307239
6050|20170114|00105152842|11|1|1307235
6050|20170114|00105152842|12|1|1307235
6050|20170114|00105152842|9||1307235
6050|20170114|00105152844|11|1|1307238
6050|20170114|00105152844|9||1307238
6050|20170114|00105152844|12|1|1307238
6050|20170114|00105152837|9||1307237
6050|20170114|00105152837|11|1|1307229
6050|20170114|00105152837|12|1|1307229
6050|20170114|00105152843|11|1|1307236
6050|20170114|00105152843|9||1307236
6050|20170114|00105152843|12|1|1307236
6050|20170114|00105152841|11|1|1307234
6050|20170114|00105152841|12|1|1307234
6050|20170114|00105152840|11|1|1307233
6050|20170114|00105152840|9||1307233
6050|20170114|00105152840|12|1|1307233
6050|20170114|00105152839|11|1|1307232
6050|20170114|00105152839|9||1307232
6050|20170114|00105152839|12|1|1307232
6050|20170114|00105152836|11|1|1307228
6050|20170114|00105152836|9||1307228
6050|20170114|00105152836|12|1|1307228
6050|20170114|00105152838|12|1|1307231
6050|20170114|00105152838|11|1|1307231
6050|20170114|00105152838|12|2|1307230
6050|20170114|00105152835|11|1|1307227
6050|20170114|00105152835|12|1|1307227
6050|20170114|00105152835|9||1307227
6050|20170114|00105152834|11|1|1307226
6050|20170114|00105152834|9||1307226
6050|20170114|00105152834|12|1|1307226
6050|20170114|00105152831|11|1|1307223
6050|20170114|00105152831|12|1|1307223
6050|20170114|00105152833|11|1|1307225
6050|20170114|00105152833|12|1|1307225
6050|20170114|00105152447|9||1306803
6050|20170114|00105152447|11|1|1306803
6050|20170114|00105152447|12|1|1306803
6050|20170114|00105152830|11|1|1307222
6050|20170114|00105152830|12|1|1307222
6050|20170114|00105152830|9||1307222
6050|20170114|00105152832|11|1|1307224
6050|20170114|00105152832|9||1307224
6050|20170114|00105152832|12|1|1307224
6050|20170114|00105152829|11|1|1307221
6050|20170114|00105152829|12|1|1307221
6050|20170114|00105152829|9||1307221
6050|20170114|00105152828|11|1|1307220
6050|20170114|00105152828|12|1|1307220
6050|20170114|00105152827|11|1|1307219
6050|20170114|00105152827|9||1307219
6050|20170114|00105152827|12|1|1307219
6050|20170114|00105152822|11|1|1307213
6050|20170114|00105152822|12|1|1307213
6050|20170114|00105152822|9||1307213
6050|20170114|00105152826|12|1|1307218
6050|20170114|00105152826|11|1|1307218
6050|20170114|00105152826|12|2|1307217
6050|20170114|00105152825|11|1|1307216
6050|20170114|00105152825|12|1|1307216
6050|20170114|00105152825|9||1307216
6050|20170114|00105152823|11|1|1307214
6050|20170114|00105152823|12|1|1307214
6050|20170114|00105152823|9||1307214
6050|20170114|00105152824|11|1|1307215
6050|20170114|00105152824|9||1307215
6050|20170114|00105152824|12|1|1307215
6050|20170114|00105152820|9||1307211
6050|20170114|00105152820|11|1|1307211
6050|20170114|00105152820|12|1|1307211
6050|20170114|00105152821|9||1307212
6050|20170114|00105152821|11|1|1307212
6050|20170114|00105152821|12|1|1307212
6050|20170114|00105152819|11|1|1307210
6050|20170114|00105152819|9||1307210
6050|20170114|00105152819|12|1|1307210
6050|20170114|00105152817|11|1|1307208
6050|20170114|00105152817|12|1|1307208
6050|20170114|00105152817|9||1307208
6050|20170114|00105152816|11|1|1307207
6050|20170114|00105152816|9||1307207
6050|20170114|00105152816|12|1|1307207
6050|20170114|00105149518|9||1303616
6050|20170114|00105149518|11|1|1303616
6050|20170114|00105149518|12|1|1303616
6050|20170114|00105152818|9||1307209
6050|20170114|00105152818|11|1|1307209
6050|20170114|00105152818|12|1|1307209
6050|20170114|00105152815|9||1307206
6050|20170114|00105152815|11|1|1307206
6050|20170114|00105152815|12|1|1307206
6050|20170114|00105152814|9||1307205
6050|20170114|00105152814|11|1|1307205
6050|20170114|00105152814|12|1|1307205
6050|20170114|00105152813|11|1|1307204
6050|20170114|00105152813|12|1|1307204
6050|20170114|00105152812|11|1|1307203
6050|20170114|00105152812|12|1|1307203
6050|20170114|00105152812|9||1307203
6050|20170114|00105152811|11|1|1307202
6050|20170114|00105152811|12|1|1307202
6050|20170114|00105152811|9||1307202
6050|20170114|00105144104|11|1|1297421
6050|20170114|00105144104|9||1297421
6050|20170114|00105144104|12|1|1297421
6050|20170114|00105151800|9||1306114
6050|20170114|00105151800|11|1|1306114
6050|20170114|00105151800|12|1|1306114
6050|20170114|00105152808|9||1307199
6050|20170114|00105152808|11|1|1307199
6050|20170114|00105152808|12|1|1307199
6050|20170114|00105152810|9||1307201
6050|20170114|00105152810|11|1|1307201
6050|20170114|00105152810|12|1|1307201
6050|20170114|00105152809|11|1|1307200
6050|20170114|00105152809|9||1307200
6050|20170114|00105152809|12|1|1307200
6050|20170114|00105150515|9||1304728
6050|20170114|00105150515|11|1|1304728
6050|20170114|00105150515|12|1|1304728
6050|20170114|00105152807|11|1|1307198
6050|20170114|00105152807|12|1|1307198
6050|20170114|00105152806|11|1|1307197
6050|20170114|00105152806|12|1|1307197
6050|20170114|00105152800|9||1307191
6050|20170114|00105152800|11|1|1307191
6050|20170114|00105152800|12|1|1307191
6050|20170114|00105152802|9||1307193
6050|20170114|00105152802|11|1|1307193
6050|20170114|00105152802|12|1|1307193
6050|20170114|00105152804|9||1307195
6050|20170114|00105152804|11|1|1307195
6050|20170114|00105152804|12|1|1307195
6050|20170114|00105152805|9||1307196
6050|20170114|00105152805|11|1|1307196
6050|20170114|00105152805|12|1|1307196
6050|20170114|00105152803|11|1|1307194
6050|20170114|00105152803|9||1307194
6050|20170114|00105152803|12|1|1307194
6050|20170114|00105152801|9||1307192
6050|20170114|00105152801|11|1|1307192
6050|20170114|00105152801|12|1|1307192
6050|20170114|00105152799|9||1307190
6050|20170114|00105152799|11|1|1307190
6050|20170114|00105152799|12|1|1307190
6050|20170114|00105152795|11|1|1307186
6050|20170114|00105152795|12|1|1307186
6050|20170114|00105152795|9||1307186
6050|20170114|00105144086|11|1|1297402
6050|20170114|00105144086|9||1297402
6050|20170114|00105144086|12|1|1297402
6050|20170114|00105152798|11|1|1307189
6050|20170114|00105152798|12|1|1307189
6050|20170114|00105152798|9||1307189
6050|20170114|00105152797|11|1|1307188
6050|20170114|00105152797|12|1|1307188
6050|20170114|00105152796|9||1307187
6050|20170114|00105152796|11|1|1307187
6050|20170114|00105152796|12|1|1307187
6050|20170114|00105150556|9||1304777
6050|20170114|00105150556|11|1|1304777
6050|20170114|00105150556|12|1|1304777
6050|20170114|00105151955|9||1306285
6050|20170114|00105151955|11|1|1306285
6050|20170114|00105151955|12|1|1306285
6050|20170114|00105152794|11|1|1307185
